Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2047,0.5574438949317957,0.3715034852543367,0.02964800675508457,0.04459548387922595,1.8667144843842367,1.8042580205184977,1.350303069835919,0.45395495068257863,0.8606856909138626,0.5164114145483176,0.3442742763655449,0.040342683699427485,0.01,0.04667974661624476,0.9303162554135265,0.10565013809575209,0.005823330749086874,0.5640125007375113,0.37102048372486707,0.019374658381769286,0.04512097222267102,1.8851785346355792,1.8780185634621642,1.5007601182707138,0.3772584451914505,0.6406973606081092,0.3844184163648655,0.2562789442432437,0.0378440905010808,0.01,0.04803599143507139,0.9425039750723475,0.10777940025978881,0.005841343222834612
2048,0.5588130305201915,0.37147317804824187,0.028729708742190614,0.044705014663918574,1.8756622900906008,1.804684471345039,1.3513401962100084,0.4533442751350304,0.8738701564676536,0.5243220938805924,0.34954806258706134,0.04054103531422146,0.01,0.046671261693464486,0.9326772738039263,0.10604519540990975,0.005841493926180002,0.5656906552570135,0.37093792828234906,0.019357510864644406,0.04525522472841784,1.8959752724473073,1.882072075502892,1.5093689620619082,0.3727031134409837,0.6443438506423321,0.3866063103853992,0.2577375402569329,0.03791492009570774,0.01,0.048068745251190405,0.9455186499839148,0.10828126859794449,0.005860202445766353
2049,0.5601049628064663,0.37142042848985274,0.027349738175152592,0.04536847392454027,1.8845611728963028,1.805341018564142,1.3529739329616994,0.45236708560244265,0.8859787332243387,0.5315872399346033,0.35439149328973535,0.040715480466909135,0.01,0.046658826217815794,0.9349662998033859,0.10642629504578457,0.00585838793549849,0.5672628739679705,0.3708292097236089,0.018782310769915017,0.045948265035257035,1.906758839807161,1.886089002487905,1.5180636702884946,0.3680253321994103,0.647825282531111,0.38869516951866656,0.2591301130124445,0.03797088536509112,0.01,0.04808986562806032,0.9484244687483254,0.10876078129079077,0.005877659766239369
2050,0.5613664425420508,0.3713660778290535,0.026615902981015634,0.04547065388051677,1.8937982624748346,1.8064565254104576,1.3555353213939543,0.4509212040165034,0.8971049018014668,0.5382629410808804,0.35884196072058655,0.040862075455972945,0.01,0.0466394544846431,0.9372091737592338,0.10680698248354008,0.0058744264086934405,0.5687782286622275,0.37071629601425166,0.01877681297928878,0.04607100909412382,1.9179001161861857,1.8903205002551053,1.5272130206303678,0.36310747962473755,0.6511451592596967,0.390687095555818,0.26045806370387875,0.03800802852497385,0.01,0.04809688399690609,0.9512476531963199,0.1092321148273248,0.005894138815571836
2051,0.5625478473256494,0.37129086606329126,0.025363295505170663,0.04612889534488465,1.9027511967192055,1.807633152838858,1.358345756847365,0.44928739599149303,0.9073423997864005,0.5444054398718405,0.36293695991456,0.04099263031552983,0.01,0.04661928350684248,0.9393717725785466,0.10717467074931787,0.005889319636856538,0.5701905425308574,0.37058138089121906,0.01817324368036058,0.04675559713445069,1.928750182014507,1.894384902249801,1.5361619167398497,0.35822298550995124,0.6543137754577623,0.3925882652746573,0.26172551018310497,0.03803695206365279,0.01,0.04809767692613025,0.9539568067691646,0.1096835517349385,0.00590938103999677
2052,0.5636884966237825,0.3712065627550369,0.024722004811696077,0.046222428821319245,1.911900349184214,1.8091247668948092,1.361841429207495,0.44728333768731415,0.9167648666278644,0.5500589199767189,0.36670594665114553,0.04110080109129968,0.01,0.04659369522292128,0.9414902349434573,0.10753450520487132,0.0059033563349301255,0.5715406892780218,0.370436859030319,0.018121975337689264,0.046866309642629445,1.939781446451603,1.89855552771723,1.545381655101773,0.3531738726154571,0.6573329855830502,0.3943997913498301,0.2629331942332201,0.038051406240324506,0.01,0.04808774320968802,0.9565886924933185,0.11012046479806395,0.005923677488357353
2053,0.564753353114879,0.37109302878609435,0.02412845837921379,0.046309747422318887,1.9209748852092028,1.8107122355572516,1.3657064916362194,0.4450057439210321,0.9254473226216385,0.5552683935729834,0.3701789290486552,0.041191907518163484,0.01,0.04656470186436894,0.9435573554920795,0.10787552904006745,0.005916272400238086,0.572796111386492,0.3702635730129343,0.018060388846698902,0.04696925486113145,1.9507063984828232,1.9026279114115159,1.5545797550907585,0.34804815632075725,0.6602110723201078,0.39612664339206466,0.2640844289280431,0.03805589221556079,0.01,0.048070141416187456,0.9591385341447978,0.11053238107547472,0.005936783562258794
2054,0.5657337994749122,0.37094180447200786,0.022993398313330637,0.04695587793796802,1.929972465626417,1.8123507311999636,1.3699027117342544,0.44244801946570916,0.9334495898202705,0.5600697538921625,0.373379835928108,0.041266838045878565,0.01,0.0465319355170158,0.9455807374591503,0.10819884493009539,0.005927994137383893,0.5739500042028011,0.37005367524835736,0.01739694674814604,0.04763782444100406,1.9615136242722617,1.9065718634834918,1.5637435392019452,0.34282832428154675,0.6629501417838608,0.39777008507031647,0.26518005671354433,0.03805082102546539,0.01,0.04804506784850837,0.9616158030292392,0.11092094545272001,0.0059486360479352966
2055,0.5666697047481316,0.3707690666746314,0.022423077316307174,0.04703355853519382,1.9392850060016131,1.814269530393351,1.3747903103232757,0.43947922007007534,0.9408244927972287,0.5644946956783374,0.37632979711889125,0.04132056801834465,0.01,0.046492066183580066,0.9475862710156758,0.1085131878344291,0.0059388414195789075,0.5750430757561317,0.3698234354288661,0.017257078156682044,0.047728550070747174,1.9725935748999965,1.9106315824320408,1.5732625078369746,0.33736907459506627,0.66555177843837,0.39933106706302196,0.26622071137534803,0.03803128568722339,0.01,0.04800914036305315,0.9640469473714306,0.11129512225037902,0.005959551816920694
2056,0.5675157240436123,0.3705518968742339,0.021823377075408913,0.04710377868658143,1.9485154578704953,1.816183775710173,1.3799388845622589,0.4362448911479141,0.9476276221803936,0.5685765733082364,0.3790510488721572,0.04136009392380165,0.01,0.04644824640590263,0.9495571414318218,0.1088058909783196,0.005948473662117296,0.5760320714373945,0.36955062061612876,0.017047131699334125,0.04781063748290485,1.9835362453808658,1.9145323203269529,1.5827223097887657,0.33181001053818715,0.6680232259868337,0.40081393559210016,0.26720929039473357,0.03800333566074707,0.01,0.04796651747121099,0.9664178564560297,0.11164268837276098,0.005969208897266657
2057,0.5682689268883647,0.3702850070595177,0.021212546010411643,0.04716629515710154,1.9577094857369568,1.818088141338594,1.3853699264175088,0.4327182149210853,0.953899265532413,0.572339559319448,0.3815597062129649,0.041385259469177094,0.01,0.0463997530212272,0.9515026788820977,0.10907588389273247,0.005956856242761318,0.5769152503000263,0.36923023640459807,0.0167914396382344,0.04788394217377587,1.9943834404233913,1.9182798958569052,1.5921649413191468,0.3261149545377585,0.6703641651737412,0.4022184991042446,0.2681456660694966,0.03796648882371299,0.01,0.047916774584654494,0.9687393974030578,0.11196286770661486,0.00597757806181666
2058,0.5689489430238442,0.3699829996919279,0.020622053277879124,0.04722273720566055,1.9668669655618658,1.8200159754051481,1.3910613699388956,0.4289546054662525,0.9596759927049497,0.5758055956229702,0.3838703970819796,0.04139757325000627,0.01,0.04634756410746217,0.9534188780493731,0.1093260355621701,0.005964223321236356,0.5777133127345898,0.3688769717238262,0.016526597110371632,0.04795018226505087,2.005131914246555,1.921917234406365,1.6015869653907067,0.3203302690156584,0.6725749147597473,0.4035449488558483,0.269029965903899,0.03792196207037409,0.01,0.04786126131280493,0.9710084663622227,0.11225887380199115,0.0059848987633504555
