Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{p,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{p,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform
2035,0.7631317834602889,0.3511602288685711,0.06944499229488628,0.0396828616025691,2.4775567419181512,2.707667764921003,1.975590432995073,0.7320773319259297,0.8366105148717973,0.5019663089230783,0.334644205948719,0.054240974087282366,0.01,0.043798063439082636,1.3473661674976305,0.1388366717862304,0.007740447561917202,0.7707369967512271,0.35477931197931334,0.06945466102195698,0.039688386838442016,2.5194745099089477,2.7331491801619006,1.9911029978663048,0.7420461822955955,0.8806191867377378,0.5283715120426428,0.352247674695095,0.05429775355395343,0.01,0.04350304327541486,1.3469123572197534,0.13395708844718662,0.007819035205038396
2036,0.7626917928846598,0.35114989728455337,0.06940495315250404,0.039659984890881135,2.4764364592638177,2.703691243976352,1.9677385928152658,0.7359526511610864,0.8478297774142536,0.508697866448552,0.33913191096570156,0.054333241322202075,0.01,0.043749845184664314,1.3466289291377591,0.13872822099467075,0.007738312247121661,0.7701366093687947,0.35468964926299246,0.06941821967466806,0.03966756600694026,2.5207356569164996,2.728675005237604,1.983032927684599,0.7456420775530048,0.8961712153865006,0.5377027292319004,0.35846848615460014,0.05438656564566694,0.01,0.04341283441564104,1.3462033356723149,0.1338322231560113,0.007815204130872246
2037,0.7622451509252935,0.3511304383531255,0.06936430873420171,0.03963676227866651,2.475714956754794,2.6997707069921355,1.9600881263201912,0.7396825806719441,0.8593780507243381,0.5156268304346028,0.34375122028973537,0.05442273196784331,0.01,0.0436965640436717,1.3459148897369118,0.13862088875102394,0.007736032779513031,0.769531734890823,0.3546000440942964,0.06938119000626984,0.03964640896227083,2.5221045997149685,2.7241615583396124,1.974883749855107,0.7492778084845055,0.9120347497664354,0.5472208498598613,0.3648138999065741,0.0544765579043331,0.01,0.04332086585253562,1.3454858935002507,0.13370759820833386,0.007811350045205995
2038,0.761942363660621,0.3511743683701471,0.0693367550931165,0.03962102009937193,2.4757184175651483,2.6963990028614466,1.952914407197184,0.7434845956642625,0.8713400172799406,0.5228040103679643,0.34853600691197634,0.05451095585321655,0.01,0.04364012751767287,1.3452119322736822,0.1385403129389093,0.0077351754067181856,0.7690731277891971,0.35458239068739733,0.06935728713747749,0.039632752932637225,2.5239407627958177,2.7201122549626042,1.9669580647899139,0.7531541901726901,0.9283044966765064,0.5569826980059038,0.3713217986706025,0.05456887469637907,0.01,0.04322872277646248,1.3447509642417637,0.13360787215904113,0.007809032382205984
2039,0.7618812182501208,0.35132832146677573,0.06933119086076099,0.039617843233667994,2.4766036882134896,2.6939024587064786,1.9464132910249272,0.7474891676815513,0.8836506619809377,0.5301903971885624,0.3534602647923752,0.05459860208227743,0.01,0.043582782148638574,1.3445145335111648,0.1385038212422747,0.007736751865017395,0.768857531433468,0.3546821513382103,0.06935543184729547,0.03963169545293366,2.5264299562912624,2.716858777031852,1.9594739162360657,0.7573848607957863,0.9449267334253275,0.5669560400551966,0.3779706933701309,0.05466386747597603,0.01,0.043138291027143116,1.343995833490466,0.1335495327373148,0.007809243562256757
2040,0.762037024109563,0.3515774808537501,0.06934536919397023,0.03962594773911722,2.4783782614509873,2.692236564755439,1.9406408942234865,0.7515956705319524,0.8962289453791679,0.5377373672275007,0.3584915781516672,0.05468393780707467,0.01,0.04352397797637042,1.343836432849769,0.13850766644675466,0.007740470190834365,0.7688583327489132,0.35488303022025136,0.06937340252033965,0.039641966994319225,2.5296013186984996,2.714357528283464,1.9525037353493255,0.7618537929341387,0.9618293055819568,0.5770975833491742,0.3847317222327826,0.054759536697299174,0.01,0.043048724647294576,1.3432364523574691,0.13352878555617573,0.007811664668664444
2041,0.7623232209180479,0.35187852097911715,0.06937141310354236,0.039640832451933214,2.4808965205739417,2.6911375546223413,1.9354940739222704,0.7556434807000707,0.9090040777527857,0.5454024466516714,0.3636016311011143,0.054765267357751515,0.01,0.04346240669288165,1.343191003311293,0.13853679003911346,0.007745410621861105,0.7689867555256263,0.35514016943606436,0.06940335122704151,0.0396590829952982,2.533322711820702,2.712343523073955,1.9459569506384415,0.7663865724355134,0.9789429353037672,0.5873657611822605,0.3915771741215068,0.054853960834617604,0.01,0.04295849847683944,1.3424880603849356,0.13353096885567037,0.007815347062113705
2042,0.7627784085954085,0.3522487274319963,0.06941283518218216,0.039664504522535296,2.4843052140643525,2.690747918483299,1.9310884916966875,0.7596594267866118,0.9220278706127751,0.553216722367665,0.36881114824511013,0.05484229019789485,0.01,0.04339792468561811,1.3425805033109097,0.1385983961540183,0.007751959344691911,0.7692799393604669,0.35546982306262925,0.06944883381872922,0.039685075320839036,2.537755788785692,2.710958778170251,1.939958380905645,0.771000397264606,0.9963290131334113,0.5977974078800469,0.3985316052533644,0.0549466590456225,0.01,0.04286727765839664,1.3417544143329223,0.13356278807071262,0.007820657580475399
2043,0.7633505441890438,0.35267069821529906,0.06946489952120298,0.03969425763733067,2.4881230726311916,2.6908011150110163,1.9270615239283324,0.7637395910826841,0.9351025811714322,0.5610615487028592,0.37404103246857295,0.0549181533320685,0.01,0.04333396162066491,1.3419799087492836,0.13868188535831294,0.007759667395866648,0.7696826955961362,0.3558528095584475,0.06950516455137538,0.039717266316320304,2.54241784718773,2.7099300745411736,1.9341494784243722,0.7757805961168014,1.013780614605596,0.6082683687633578,0.40551224584223833,0.055040594376047434,0.01,0.04277826808450256,1.3410120526791258,0.1336136389524964,0.007827111032996338
2044,0.763922462337031,0.3530949339899471,0.06951694407266981,0.03972399913072985,2.4917425524198373,2.690826442084273,1.9229566308181005,0.7678698112661726,0.9479765360028948,0.5687859216017368,0.379190614401158,0.0549950614196183,0.01,0.0432729806243629,1.341371762755967,0.13876480636412913,0.0077673993538354,0.7700740151121657,0.35623757258744626,0.06956174726798696,0.03974960095838287,2.546691108639384,2.7087770192117846,1.9280744707389843,0.7807025484728003,1.0310277298339998,0.6186166379004,0.4124110919335998,0.05513783591074014,0.01,0.04269375693942967,1.3402447000713877,0.13366148271330341,0.007833529207380074
