year,age,networth,networth_infadj,wgt
2013,69,64532.635253054104,72646.78798906672,5826.415186871634
2013,69,64532.635253054104,72646.78798906672,5817.9122258548505
2013,69,64532.635253054104,72646.78798906672,5831.70262705761
2013,69,64532.635253054104,72646.78798906672,5934.690710021006
2013,69,64532.635253054104,72646.78798906672,5894.307163199153
2013,62,11055064.107038977,12445096.891523473,2146.116260191043
2013,62,11057100.639906922,12447389.492327861,2157.415547284262
2013,62,11059391.739383362,12449968.668232799,2147.28641441871
2013,62,11057151.55322862,12447446.80734797,2139.603178353664
2013,62,11057100.639906922,12447389.492327861,2152.020986312253
2013,58,4309812.68179174,4851716.452287572,1936.888546259368
2013,58,4311085.514834206,4853149.327790314,1749.0858077823857
2013,58,4309812.68179174,4851716.452287572,1810.8152325540243
2013,58,4311085.514834206,4853149.327790314,1785.048997215174
2013,58,4311085.514834206,4853149.327790314,1752.744748534033
2013,34,7891.564863292612,8883.828117006187,8553.153584325617
2013,34,5473.182082606167,6161.364661794613,8565.445624767126
2013,34,24438.394415357765,27511.209652664318,8513.85514885392
2013,34,4327.632344386271,4871.776709325974,8569.85189502029
2013,34,53713.55439208842,60467.346215751786,8519.28589387151
2013,44,12181.012216404886,13712.61856124987,5832.728005746648
2013,44,11990.087260034905,13497.687235838432,5921.075849091861
2013,44,12117.370564281558,13640.974786112723,5807.040553769228
2013,44,11939.173938336242,13440.372215728714,5868.14325370978
2013,44,12015.543920884234,13526.34474589329,5877.840445495758
2013,41,321072.1349621873,361442.8455669049,6543.171810030259
2013,41,320932.123327516,361285.2292616032,6594.569085068916
2013,41,320932.123327516,361285.2292616032,6520.774341516024
2013,41,319672.0186154741,359866.6825138877,6582.17565622658
2013,41,319659.2902850495,359852.35375886026,6562.559618494362
2013,55,1380005.5846422338,1553523.6200738882,2844.398380952978
2013,55,1381278.4176847003,1554956.495576631,2826.668479962564
2013,55,1381151.1343804537,1554813.208026357,2889.5927121365394
2013,55,1380005.5846422338,1553523.6200738882,2820.1283558223704
2013,55,1380005.5846422338,1553523.6200738882,2844.3512763330573
2013,45,52835.299592786505,59478.66211885916,5124.58147707026
2013,45,52828.93542757417,59471.49774134545,5158.019312449565
2013,45,52828.93542757417,59471.49774134545,5088.028620543725
2013,45,52835.299592786505,59478.66211885916,5171.91872866588
2013,45,52708.016288539846,59335.37456858486,5164.37787398102
2013,51,10589.970913321698,11921.524182821204,3273.9223692873065
2013,51,8057.033158813263,9070.101932362768,3261.4911956095757
2013,51,7789.738219895288,8769.198076786752,3267.0601211082217
2013,51,9202.582897033159,10359.689884831407,3274.770048925413
2013,51,9711.716114019779,10932.840085928581,3271.097149856506
2013,70,136148586.38743454,153267528.15089783,34.03314886334313
2013,70,135466093.310064,152499220.3063271,35.251022110403625
2013,70,142203325.8871437,160083573.62989575,34.21728901989543
2013,70,146974667.8301338,165454850.73947787,36.70858051737049
2013,70,137453494.82257125,154736512.1163099,34.22937233057151
2013,37,-82734.14776032577,-93136.90767829066,6181.457086627614
2013,37,-82734.14776032577,-93136.90767829066,6181.557608335312
2013,37,-84006.98080279233,-94569.7831810336,6138.618357804793
2013,37,-82734.14776032577,-93136.90767829066,6198.174318631468
2013,37,-82734.14776032577,-93136.90767829066,6190.053942376411
2013,95,187997.44037230947,211635.71175513123,5689.854273138346
2013,95,187997.44037230947,211635.71175513123,5696.573210565303
2013,95,187997.44037230947,211635.71175513123,5696.101299186967
2013,95,187997.44037230947,211635.71175513123,5687.467770975542
2013,95,187997.44037230947,211635.71175513123,5698.628816592058
2013,33,187628.31878999417,211220.1778593358,5370.913619965597
2013,33,163699.05759162304,184282.11840776866,5422.515398898913
2013,33,165990.15706806284,186861.29431270593,5350.7766798157545
2013,33,255724.88656195463,287879.01725608273,5374.0540211171065
2013,33,186355.48574752762,209787.30235659285,5384.871402939847
2013,58,11381673.065735893,12812772.74552731,19.697290295064555
2013,58,19144681.79173938,21551880.436756458,18.904353650876168
2013,58,10718527.05061082,12066244.608598242,19.32462279570702
2013,58,9980283.88598022,11235176.817007339,18.963979243974112
2013,58,9509335.660267597,10705012.880992454,18.89488016315775
2013,48,963025.479930192,1084113.6053753034,4654.029567313967
2013,48,963025.479930192,1084113.6053753034,4623.6482205689645
2013,48,963025.479930192,1084113.6053753034,4727.577529858946
2013,48,964298.3129726585,1085546.4808780462,4613.947042103296
2013,48,964298.3129726585,1085546.4808780462,4653.816359650176
2013,27,-4836.765561372891,-5444.926910423146,4827.556040383925
2013,27,-4836.765561372891,-5444.926910423146,4811.394620381093
2013,27,-4836.765561372891,-5444.926910423146,4813.08797036423
2013,27,-4836.765561372891,-5444.926910423146,4812.134308245199
2013,27,-4836.765561372891,-5444.926910423146,4836.029166229031
2013,30,159740.54682955207,179825.87559423814,3526.8369850946924
2013,30,49004.07213496219,55165.70685560293,3569.4858001367415
2013,30,87189.0634089587,98151.97193789094,3581.645847942347
2013,30,340482.8388598022,383294.19698373467,3519.6112460633294
2013,30,111372.89121582315,125376.60649000667,3579.656482964618
2013,60,5547515.532286213,6245044.5911548,475.16639597040665
2013,60,5706619.662594532,6424154.028997667,463.97551203913883
2013,60,5430542.175683537,6113363.332452725,478.48247211634117
2013,60,5919310.063990693,6663587.525506011,462.9275137516744
2013,60,5849176.963350785,6584636.085304875,464.4057167047621
2013,40,805703.3158813263,907010.1932362767,4176.427394369983
2013,40,806976.1489237929,908443.0687390197,4149.959036761289
2013,40,804430.4828388598,905577.3177335338,4242.380318503174
2013,40,804430.4828388598,905577.3177335338,4140.425065470319
2013,40,805703.3158813263,907010.1932362767,4176.112237422278
2013,70,2049261.198371146,2306929.5594161227,2472.225921392709
2013,70,2301282.140779523,2590638.9089592234,2426.0278936805416
2013,70,2126267.597440372,2393618.52733207,2364.3190138507093
2013,70,2107811.5183246075,2372841.832542298,2431.3527172874424
2013,70,2278371.146015125,2564847.14990985,2409.4306408627494
2013,54,509.13321698662014,573.1502010971733,3685.0943158351024
2013,54,636.4165212332751,716.4377513714667,3696.056199255937
2013,54,636.4165212332751,716.4377513714667,3690.933908476306
2013,54,636.4165212332751,716.4377513714667,3698.33724076715
2013,54,852.7981384525887,960.0265868377652,3687.2543222382765
2013,41,7764.281559045957,8740.540566731894,3803.9216656071767
2013,41,7764.281559045957,8740.540566731894,3786.8599457087257
2013,41,7891.564863292612,8883.828117006187,3807.5236006414234
2013,41,7891.564863292612,8883.828117006187,3798.1864654502933
2013,41,7891.564863292612,8883.828117006187,3783.9490817270075
2013,63,6488902.850494473,7304799.312983474,1686.1072502689408
2013,63,6490175.68353694,7306232.188486217,1592.8860305028704
2013,63,6488991.948807446,7304899.614268666,1637.404664230133
2013,63,6488953.763816172,7304856.628003583,1581.7014933477824
2013,63,6489157.417102966,7305085.888084022,1595.1436477742755
2013,52,69496.68411867364,78235.00244976416,4803.473353791372
2013,52,70642.23385689354,79524.59040223279,4832.745227945745
2013,52,70769.5171611402,79667.8779525071,4769.523478321354
2013,52,70642.23385689354,79524.59040223279,4852.691141937832
2013,52,70769.5171611402,79667.8779525071,4830.57354218959
2013,43,19130.68062827225,21536.118806226285,2746.3650891693333
2013,43,17857.847585805703,20103.243303483356,2736.219556022904
2013,43,17851.48342059337,20096.07892596964,2745.76234756812
2013,43,17857.847585805703,20103.243303483356,2736.937728760123
2013,43,17851.48342059337,20096.07892596964,2737.103691764154
2013,19,16725.02617801047,18827.984106042142,4870.260593539313
2013,19,17985.130890052355,20246.530853757646,4863.901487687786
2013,19,17997.85922047702,20260.859608785075,4873.274332934508
2013,19,18010.587550901688,20275.188363812507,4868.922238729921
2013,19,17997.85922047702,20260.859608785075,4868.703333151615
2013,25,4353.089005235602,4900.434219380832,3657.4650136846285
2013,25,13822.966841186737,15561.027959788256,3652.017264184177
2013,25,12015.543920884234,13526.34474589329,3659.088846793004
2013,25,8120.674810936591,9141.745707499915,3652.2433464171568
2013,25,13555.671902268761,15260.12410421224,3660.265030685486
2013,42,260167.07388016288,292879.75276065554,3575.012215328022
2013,42,257723.2344386271,290128.6317953891,3551.78827963483
2013,42,272653.56602675974,306936.26144256373,3631.41389547222
2013,42,277541.2449098313,312438.50337309664,3544.1135401912993
2013,42,256857.70796974984,289154.2764535239,3574.842826528072
2013,75,23861801.04712042,26862117.04992177,444.2541817488891
2013,75,23861801.04712042,26862117.04992177,430.879884541706
2013,75,23861801.04712042,26862117.04992177,445.8136341402816
2013,75,23861801.04712042,26862117.04992177,431.4039383350153
2013,75,23864346.713205352,26864982.800927255,431.1074769293212
2013,26,62368.819080860965,70210.89963440373,5953.826905525046
2013,26,58550.319953461316,65912.27312617493,6042.482503633891
2013,26,57277.48691099476,64479.39762343199,5949.331833162495
2013,26,53458.98778359511,60180.7711152032,6024.598900953867
2013,26,50913.32169866201,57315.02010971733,5967.391110068709
2013,64,39496009.30773706,44462126.85011322,495.63388564094214
2013,64,45792714.36881908,51550561.96218251,473.7466698610788
2013,64,49663399.65095986,55907936.366023764,544.8583933208898
2013,64,45908542.175683536,51680953.63293212,486.9423254721093
2013,64,40499001.7452007,45591232.74627466,516.2551205918312
2013,65,10878649.447353112,12246500.346843302,316.89163814797473
2013,65,11108650.378126819,12505420.950188952,300.24665811497863
2013,65,11783251.89063409,13264844.966642706,314.0665458845678
2013,65,11379891.09947644,12810766.719823468,308.5685417331598
2013,65,11227278.4176847,12638964.947044592,300.3647077613707
2013,64,483167.4229203025,543919.5408412175,3925.3274001964855
2013,64,485203.955788249,546212.1416456061,3900.828277173866
2013,64,481003.6067481094,541483.6524865545,3987.552152941921
2013,64,482149.1564863293,542773.2404390231,3891.782543269829
2013,64,481130.890052356,541626.9400368287,3925.2421608298887
2013,78,71469.5753344968,80455.9594790157,5708.508963817384
2013,78,54629.99418266434,61499.016577726696,5673.649037326802
2013,78,48023.990692262945,54062.392718490875,5667.796729361284
2013,78,51524.28155904596,58002.80035103394,5676.311056477581
2013,78,52720.74461896451,59349.703323612295,5691.447621389112
2013,34,845033.8568935428,951286.0462710335,3895.590119397376
2013,34,924204.0721349622,1040410.9025416438,3870.5082026227965
2013,34,794120.5351948808,893971.0261613161,3957.180221500982
2013,34,878000.2326934264,988397.5217920754,3862.036520197135
2013,34,814485.8638743456,916897.0342052031,3895.2586907744662
2013,29,115445.95695171611,129961.80809878405,6804.737556668646
2013,29,121810.12216404887,137126.18561249872,6875.383081444474
2013,29,121810.12216404887,137126.18561249872,6776.543214581041
2013,29,139629.78475858056,157186.44265089976,6806.439173728344
2013,29,121937.40546829552,137269.473162773,6821.873804333496
2013,46,356075.04363001743,400846.9218923356,5069.378363532035
2013,46,355553.1820826062,400259.442936211,5185.518348521613
2013,46,353529.37754508434,397981.1708868497,5061.085074626398
2013,46,356049.5869691681,400818.2643822807,5163.679314548145
2013,46,353516.6492146597,397966.8421318223,5140.676724107601
2013,71,358557.0680628272,403641.0291226843,7732.801659884169
2013,71,358557.0680628272,403641.0291226843,7815.227466584829
2013,71,358557.0680628272,403641.0291226843,7754.237141599187
2013,71,358557.0680628272,403641.0291226843,7737.297183114313
2013,71,358557.0680628272,403641.0291226843,7716.017438744258
2013,52,691682.9319371728,778653.2057005648,5450.893019928032
2013,52,691810.2152414194,778796.4932508391,5443.60888310628
2013,52,691810.2152414194,778796.4932508391,5537.849988457015
2013,52,691682.9319371728,778653.2057005648,5383.616319218308
2013,52,691810.2152414194,778796.4932508391,5466.030642158601
2013,74,42896841.000581734,48290569.59087195,23.345643808677465
2013,74,42896395.50901687,48290068.084446,22.03228748690257
2013,74,42895402.69924375,48288950.44155385,25.53257950342929
2013,74,42900608.58638743,48294810.902360074,22.98430506534564
2013,74,42899043.0017452,48293048.4654917,24.124026119114184
2013,81,87801932.51890634,98841901.49246165,31.937586441466145
2013,81,88936026.75974403,100118593.5654056,33.40765744434207
2013,81,87319528.79581152,98298841.67692208,31.84044298455111
2013,81,87318255.96276905,98297408.80141933,34.674304323524
2013,81,87318255.96276905,98297408.80141933,32.437841831759314
2013,22,23547.41128563118,26508.196800744267,1974.6662462537374
2013,22,23547.41128563118,26508.196800744267,1972.2524617187191
2013,22,23547.41128563118,26508.196800744267,1974.4099417328835
2013,22,23420.127981384525,26364.909250469973,1975.7201515520726
2013,22,23547.41128563118,26508.196800744267,1973.4784993748533
2013,66,441673.065735893,497207.79945179785,8436.420910296876
2013,66,440400.2326934264,495774.9239490549,8504.12734893835
2013,66,437854.56660849333,492909.1729435691,8489.039773214941
2013,66,426399.06922629435,480013.29341888265,8616.339088743718
2013,66,441673.065735893,497207.79945179785,8546.82176371076
2013,55,-1680.1396160558463,-1891.3956636206717,6238.812349788785
2013,55,-1680.1396160558463,-1891.3956636206717,6321.745461433083
2013,55,-1527.3996509598603,-1719.4506032915199,6258.875396204119
2013,55,-1680.1396160558463,-1891.3956636206717,6256.576978741318
2013,55,-1794.694589877836,-2020.354458867536,6284.986211573125
2013,68,90536.61431064573,101920.43451010485,5730.454916861412
2013,68,61770.587550901684,69537.44814811455,5776.7154093713625
2013,68,70934.98545666086,79854.15176786367,5785.702896806231
2013,68,53497.17277486911,60223.75738028549,5813.472096934766
2013,68,75008.05119255382,84439.35337664107,5800.633105036994
2013,81,29436809.77312391,33138111.751935817,6.155982275798314
2013,81,32094485.165794067,36129955.80166306,6.0479731071820915
2013,81,44857182.08260617,50497398.467666455,6.777324545938312
2013,81,28707476.439790577,32317074.088864118,6.112401639866482
2013,81,29394806.282722514,33090826.860345304,6.585338442714223
2013,70,26538.568935427575,29875.45423219016,4805.430842464926
2013,70,26462.198952879582,29789.481702025583,4823.306994069761
2013,70,26551.29726585224,29889.78298721759,4806.600831067948
2013,70,26360.372309482256,29674.851661806148,4727.0923355442
2013,70,26691.30890052356,30047.39929251931,4783.007509853968
2013,72,508369.5171611402,572290.4757955276,4478.499234975252
2013,72,508369.5171611402,572290.4757955276,4528.176045169599
2013,72,508496.8004653868,572433.7633458019,4490.619417443513
2013,72,508496.8004653868,572433.7633458019,4476.627268839671
2013,72,508496.8004653868,572433.7633458019,4478.216963357492
2013,51,109209.07504363001,122940.71813534368,4157.874325649812
2013,51,109336.35834787667,123084.00568561796,4154.817156991058
2013,51,109336.35834787667,123084.00568561796,4155.501405156306
2013,51,109209.07504363001,122940.71813534368,4158.1691614161755
2013,51,109209.07504363001,122940.71813534368,4154.501965806322
2013,61,32477607.9115765,36561251.327988684,490.14609847824397
2013,61,32823818.4991274,36950993.46473476,465.98268206293153
2013,61,22993728.912158232,25884895.95705109,461.78669103612117
2013,61,15711851.076207098,17687415.20585877,446.8607102334411
2013,61,25184274.578243166,28350874.69727168,507.85316312233107
2013,40,159498.70855148343,179553.62924871698,3964.3928569364966
2013,40,160771.54159394998,180986.5047514599,3997.245568990882
2013,40,159625.99185573007,179696.91679899127,3950.563711060996
2013,40,159498.70855148343,179553.62924871698,3984.0414964226534
2013,40,160771.54159394998,180986.5047514599,3984.5375096035486
2013,64,41112.50727166957,46281.878738596744,8067.591238024637
2013,64,36912.15823152996,41553.389579545066,8095.379165419656
2013,64,37395.83478766725,42097.88227058738,8041.8859992436965
2013,64,37166.72484002327,41839.96468009365,8188.229970931492
2013,64,38490.471204188485,43330.155202946306,8107.241309794224
2013,52,434863.40895869693,489541.9155121232,5001.137800111744
2013,52,437536.3583478767,492550.9540678833,4968.490542627209
2013,52,434863.40895869693,489541.9155121232,5080.171138917362
2013,52,436390.80860965676,491261.36611541465,4958.065827951774
2013,52,437536.3583478767,492550.9540678833,5000.908690929857
2013,54,5447.725421756835,6132.707151739754,8819.566877068442
2013,54,4047.60907504363,4556.544098722528,8815.666537875513
2013,54,5447.725421756835,6132.707151739754,8773.496752654512
2013,54,4162.164048865619,4685.502893969392,8889.072200554963
2013,54,5307.713787085515,5975.090846438032,8845.2456080786
2013,64,1656337.6381617219,1864600.891719379,4083.110669032102
2013,64,1061415.4741128562,1194874.8817373319,4057.626774213398
2013,64,1177115.9976730656,1325123.2649366646,4147.836620757826
2013,64,2196909.831297266,2473143.1177343028,2736.3973522404776
2013,64,1479031.9953461315,1665001.3341872885,4083.022003366366
2013,42,1287546.9924374637,1449439.5435546418,2260.764158005152
2013,42,1286274.1593949972,1448006.6680518987,2217.095046231517
2013,42,1287546.9924374637,1449439.5435546418,2161.571575165671
2013,42,1287546.9924374637,1449439.5435546418,2222.8193407717326
2013,42,1286286.8877254217,1448020.996806926,2203.0477027653637
2013,46,1616599.7905759162,1819866.5185237445,5127.714563707677
2013,46,1741337.428737638,1960288.317792552,5095.0543698465035
2013,46,1675277.3938336242,1885922.079200194,5208.825474155927
2013,46,1742622.9901105294,1961735.5220503225,5083.668303438322
2013,46,1555503.804537522,1751088.494392084,5127.335671598664
2013,68,109718.20826061664,123513.86833644085,7403.236772030585
2013,68,110991.04130308318,124946.74383918378,7398.648517133402
2013,68,110991.04130308318,124946.74383918378,7398.64895730132
2013,68,110991.04130308318,124946.74383918378,7403.655104495306
2013,68,109718.20826061664,123513.86833644085,7397.333834060808
2013,57,652299313.7870855,734317601.7573438,2.796649814629347
2013,57,399541401.0471204,449778617.29815483,2.8688123062811206
2013,57,697437791.9720768,785131665.7111164,2.793809184510896
2013,57,600799343.3391507,676342169.3284122,3.048903014103181
2013,57,404628914.7178592,455505820.6826183,2.7706689030203853
2013,31,-31057.126236183827,-34962.162266927575,5078.415484924387
2013,31,-31114.403723094823,-35026.641664551,5140.054821193506
2013,31,-31114.403723094823,-35026.641664551,5094.724033112107
2013,31,-31203.502036067483,-35126.94294974301,5093.719673659305
2013,31,-31076.218731820827,-34983.65539946872,5103.108892570492
2013,64,583046.6317626527,656357.2815414554,3295.3436432957833
2013,64,584204.9098312972,657661.1982489515,3297.6857959211134
2013,64,584675.8580570099,658191.3621849663,3355.912844377685
2013,64,583339.38336242,656686.8429070864,3275.9715724119296
2013,64,583339.38336242,656686.8429070864,3300.0197958519116
2013,27,98008.14426992438,110331.41371120587,7680.739776067533
2013,27,95411.56486329262,107408.34768561028,7702.131387614201
2013,27,96760.76788830715,108927.19571851777,7658.98043710926
2013,27,96989.87783595113,109185.11330901152,7676.709334772179
2013,27,96989.87783595113,109185.11330901152,7680.427366012448
2013,45,431872.25130890054,486174.65808067727,494.5480279971281
2013,45,430599.418266434,484741.7825779343,511.24079821915257
2013,45,431872.25130890054,486174.65808067727,495.8618881389363
2013,45,431872.25130890054,486174.65808067727,479.5689892995577
2013,45,430599.418266434,484741.7825779343,506.8245885774087
2013,25,-102590.34322280396,-115489.76552108042,3984.9473783840244
2013,25,-110354.62478184991,-124230.3060878123,3977.307651340247
2013,25,-111627.45782431646,-125663.18159055524,3986.977888931489
2013,25,-111500.1745200698,-125519.89404028095,3983.2364966488362
2013,25,-111436.53286794649,-125448.25026514381,3979.592889764761
2013,58,837524.1419429901,942832.0808048501,3846.5973991411797
2013,58,837524.1419429901,942832.0808048501,3822.3573863561164
2013,58,837524.1419429901,942832.0808048501,3907.6308599796057
2013,58,837651.4252472367,942975.3683551244,3813.7383974479126
2013,58,837524.1419429901,942832.0808048501,3846.5421860122465
2013,26,-26220.360674810938,-29517.23535650443,6256.444956060592
2013,26,-22656.428155904596,-25505.18394882421,6316.554597059278
2013,26,-18710.64572425829,-21063.26989032112,6232.98793058123
2013,26,-32202.675974403723,-36251.750219396214,6260.1031319938875
2013,26,-31693.542757417104,-35678.60001829904,6272.70403357813
2013,33,19028.853984874928,21421.488766006853,6545.852363565075
2013,33,10246.30599185573,11534.647797080614,6458.629312912167
2013,33,11391.855730075626,12824.235749549252,6510.9609989770015
2013,33,13555.671902268761,15260.12410421224,6408.540529795787
2013,33,40794.299011052935,45923.65986291101,6466.849407831342
2013,41,40476.0907504363,45565.44098722528,4690.970584834389
2013,41,36186.64339732403,40736.650542981595,4727.818632287063
2013,41,32075.392670157067,36108.46266912192,4674.913255296752
2013,41,34213.75218150087,38515.693513730046,4718.933459799993
2013,41,26602.2105875509,29947.098007327306,4704.870210558735
2013,36,120919.13903432227,136123.17276057866,533.4867615655604
2013,36,120919.13903432227,136123.17276057866,493.1154974595967
2013,36,120919.13903432227,136123.17276057866,526.7911539270378
2013,36,120919.13903432227,136123.17276057866,518.9449265630881
2013,36,120919.13903432227,136123.17276057866,490.50352444333214
2013,23,17692.37929028505,19916.969488126775,8514.2902409259
2013,23,15401.279813845258,17337.79358318949,8463.86700180305
2013,23,14001.163467132053,15761.630530172266,8490.789286694586
2013,23,12601.047120418849,14185.46747715504,8511.024893394078
2013,23,17437.81268179174,19630.394387578188,8463.309134247736
2013,51,64875409.19139034,73032661.36195539,430.53676003129397
2013,51,64876682.02443281,73034094.23745812,416.46968900211266
2013,51,64876682.02443281,73034094.23745812,402.1195992468416
2013,51,64876682.02443281,73034094.23745812,351.7170727323058
2013,51,64875281.9080861,73032518.07440512,401.3622538417936
2013,40,3182.0826061663756,3582.188756857333,4921.637679661507
2013,40,3182.0826061663756,3582.188756857333,4934.67312479311
2013,40,3182.0826061663756,3582.188756857333,4939.030270178881
2013,40,3182.0826061663756,3582.188756857333,4926.015017690517
2013,40,3182.0826061663756,3582.188756857333,4901.801753562358
2013,74,42779.918557300756,48158.94564718999,7810.3585195891155
2013,74,49653.21698662013,55896.47336200183,7815.988204119867
2013,74,47845.79406631763,53861.79014810686,7791.036725912211
2013,74,45707.43455497382,51454.55930349873,7801.704042756896
2013,74,42652.635253054104,48015.6580969157,7765.9739543637725
2013,30,10946.364165212333,12322.729323589227,4021.8441242576023
2013,30,10946.364165212333,12322.729323589227,4042.3516731924283
2013,30,9800.814426992438,11033.141371120586,4033.3037381191243
2013,30,11060.919139034322,12451.68811883609,4052.4512747780345
2013,30,10946.364165212333,12322.729323589227,4037.3604300134743
2013,37,1455866.4339732402,1638923.000037367,807.7955532803322
2013,37,1454593.6009307737,1637490.1245346242,780.6393947955152
2013,37,1455866.4339732402,1638923.000037367,785.3789472943757
2013,37,1455866.4339732402,1638923.000037367,751.6939006175479
2013,37,1454593.6009307737,1637490.1245346242,780.1899168854302
2013,39,-29109.691681210006,-32769.862747730884,7372.078011915223
2013,39,-28982.40837696335,-32626.57519745659,7538.521600306363
2013,39,-28982.40837696335,-32626.57519745659,7374.341426440469
2013,39,-28982.40837696335,-32626.57519745659,7488.97995411786
2013,39,-28982.40837696335,-32626.57519745659,7441.271108445037
2013,53,0.0,0.0,3395.951519636232
2013,53,0.0,0.0,3390.0686825034113
2013,53,0.0,0.0,3394.3663612962796
2013,53,0.0,0.0,3396.7159324248178
2013,53,0.0,0.0,3393.068476989628
2013,71,4556.74229203025,5129.694299819701,5150.2357338190795
2013,71,4556.74229203025,5129.694299819701,5143.513290358832
2013,71,4684.025596276905,5272.981850093995,5149.020552825654
2013,71,4556.74229203025,5129.694299819701,5152.421592878516
2013,71,4671.297265852239,5258.653095066565,5146.475014361053
2013,36,365684.9331006399,411665.13193804474,4521.639565501698
2013,36,369503.43222803954,415963.7584462735,4493.019687418948
2013,36,359320.76788830716,404500.7544243301,4593.210237044261
